COUNT    | LINE
       1 | Missing item (Shosuro Makiko 4 C)
       1 | Missing item (Shosuro Maru (XP))
       1 | Missing item (Shosuro Maru (XP2))
       1 | Missing item (Shosuro Maru 4 C)
       1 | Missing item (Shosuro Maru xp 5 C)
       1 | Missing item (Shosuro Maru xp2 6 C)
       1 | Missing item (Shosuro Maru)
       1 | Missing item (Shosuro Mikado 3 C)
       1 | Missing item (Shosuro Mikado)
       1 | Missing item (Shosuro Nigawa MS)
       1 | Missing item (Shosuro Nigawa)
       1 | Missing item (Shosuro Nishu N)
       1 | Missing item (Shosuro Nishu)
       1 | Missing item (Shosuro Orikasa 5 CS)
       1 | Missing item (Shosuro Ritoru PS)
       1 | Missing item (Shosuro Ritoru)
       1 | Missing item (Shosuro Ryoichi MS)
       1 | Missing item (Shosuro Ryoichi)
       1 | Missing item (Shosuro Ryoken MS)
       1 | Missing item (Shosuro Tagiso)
       1 | Missing item (Shosuro Takagi MS)
       1 | Missing item (Shosuro Tanihara)
       1 | Missing item (Shosuro Tanzaki)
       1 | Missing item (Shosuro Uyeda 3 C)
       1 | Missing item (Shosuro Uyeda)
       1 | Missing item (Shosuro Wayari)
       1 | Missing item (Shosuro Yasuko 3 C*)
       1 | Missing item (Shosuro Yasuko)
       1 | Missing item (Shosuro)
       1 | Missing item (Shrine Of The Sun)
       1 | Missing item (Shrine to Bishamon)
       1 | Missing item (Shrine To Hachiman)
       1 | Missing item (Shrine to Hotei)
       1 | Missing item (Shrine To Hotei)
       1 | Missing item (Shugenja:)
       1 | Missing item (Shune)
       1 | Missing item (Shuten Doni's Fury)
       1 | Missing item (Signs and Portents)
       1 | Missing item (Silent Terror)
       1 | Missing item (silver mine)
       1 | Missing item (Singh Remnants)
       1 | Missing item (Sinister Deception)
       1 | Missing item (Sinkhole - TK)
       1 | Missing item (Sisters of the Elements)
       1 | Missing item (Skirmish Tactics)
       1 | Missing item (Sleight of Hand)
       1 | Missing item (Snake Tattoo)
       1 | Missing item (Snow Riders)
       1 | Missing item (Social Grace)
       1 | Missing item (Soshi Idaurin M)
       1 | Missing item (Soshi Komiko 5 CM)
       1 | Missing item (Soshi Komiko CM)
       1 | Missing item (Soshi Miroki 10 C)
       1 | Missing item (Soshi Shinoko 5 C)
       1 | Missing item (Soshi Shinoko)
       1 | Missing item (Soshi Yorimi 5 C)
       1 | Missing item (Soshi Yoshihara (XP))
       1 | Missing item (Soshi Yoshihara • Experienced)
       1 | Missing item (Soshi Yoshihara xp 6 CM)
       1 | Missing item (Soshi Yoshihara xp CM)
       1 | Missing item (Sought for Justice)
       1 | Missing item (South Hub Village)
       1 | Missing item (Speed of the Blade)
       1 | Missing item (Spells:)
       1 | Missing item (Spider Cultist)
       1 | Missing item (Spider elite Sohei)
       1 | Missing item (Spirit Guide)
       1 | Missing item (Spirit of the Blade)
       1 | Missing item (Spirit of the Paragon)
       1 | Missing item (spiritual sentries)
       1 | Missing item (Spitting Llama)
       1 | Missing item (Split the Reed)
       1 | Missing item (Srenibaddha)
       1 | Missing item (Stable Master)
       1 | Missing item (Starting on the Path)
       1 | Missing item (Starting:)
       1 | Missing item (Startling Lessons)
       1 | Missing item (Steal an Advantage)
       1 | Missing item (Steel On Steel)
       1 | Missing item (Stern Reprimand)
       1 | Missing item (Stolen Property)
       1 | Missing item (Storms of War)
       1 | Missing item (Strategic Keep)
       1 | Missing item (Strategies (35):)
       1 | Missing item (Strategies (60):)
       1 | Missing item (Strength In Certainty)
       1 | Missing item (Strength in Honor)
       1 | Missing item (Strength Of Paragons)
       1 | Missing item (Strength of the Crane)
       1 | Missing item (Strength of the Dragon)
       1 | Missing item (Strength of the Torrent)
       1 | Missing item (Strength of the Unicorn)
       1 | Missing item (Strength of Will)
       1 | Missing item (Strike at the Tail)
       1 | Missing item (Strike of the Dragon)
       1 | Missing item (Strike Quickly)
       1 | Missing item (Stronghold:)
       1 | Missing item (Sturdy Armor)
       1 | Missing item (Subtle Games)
       1 | Missing item (Subversive Whispers)
       1 | Missing item (Suck the Marrow)
       1 | Missing item (Sudden Guardian)
       1 | Missing item (Sudden movement)
       1 | Missing item (Suitengu's Embrace)
       1 | Missing item (Summoned to Justice - Loss)
       1 | Missing item (Susumu Issei)
       1 | Missing item (Susumu Jaru)
       1 | Missing item (Susumu Mizuki)
       1 | Missing item (Susumu Neya)
       1 | Missing item (Susumu Takada)
       1 | Missing item (Swift as the Wind)
       1 | Missing item (Sword of Gales)
       1 | Missing item (Sword of Spirit)
       1 | Missing item (Sword Saint Shrine)
       1 | Missing item (Swordcatcher)
       1 | Missing item (Swordmaster Dojo)
       1 | Missing item (Tactical Setback)
       1 | Missing item (Tadaji Sensei)
       1 | Missing item (Tail of the Fire Dragon)
       1 | Missing item (Takeru Sensei)
       1 | Missing item (Talented Apprentice)
       1 | Missing item (Talisman of Jigoku)
       1 | Missing item (Talisman of Meido)
       1 | Missing item (Talisman Of Meido)
       1 | Missing item (Tamori Daiishu)
       1 | Missing item (Tamori Daishuu • Experienced)
       1 | Missing item (Tamori Gaitsuru)
       1 | Missing item (Tamori Hirakura)
       1 | Missing item (Tamori House Guard)
       1 | Missing item (Tamori Jinai)
       1 | Missing item (Tamori Kazushige 3/4/3 (7) S)
       1 | Missing item (Tamori Kusugi)
       1 | Missing item (Tamori Mabasu)
       1 | Missing item (Tamori Ochimo)
       1 | Missing item (Tamori Ruya 4/5/4 (9) S)
       1 | Missing item (Tamori Ruya)
       1 | Missing item (Tamori Seiken • Experienced)
       1 | Missing item (Tamori Seiken 2/3/3 (4) S)
       1 | Missing item (Tamori Shoko)
       1 | Missing item (Tamori Shosei 3/4/3 (7) S)
       1 | Missing item (Tamori Tomaru 1/3/3 (4) S)
       1 | Missing item (Tamori Tsunemi)
       1 | Missing item (Tamori Wotan - exp)
       1 | Missing item (Tangen's Lies - exp)
       1 | Missing item (Tani Hitokage)
       1 | Missing item (Tao of Fu Leng)
       1 | Missing item (Taoist Archer)
       1 | Missing item (Tattoos and Trinkets)
       1 | Missing item (Taxing the Scum - Loss)
       1 | Missing item (Tempered Resurrection)
       1 | Missing item (Tempest of Flame)
       1 | Missing item (temple of destiny)
       1 | Missing item (Temple of Purity)
       1 | Missing item (Temple of the heavenly Crab)
       1 | Missing item (Temple of the Seekers)
       1 | Missing item (Temple to Shinsei)
       1 | Missing item (Temporary Truce)
       1 | Missing item (Teskath - exp)
       1 | Missing item (Tess'kss)
       1 | Missing item (Tessen of the Tsunami Legion)
       1 | Missing item (Test of Enlightenment)
       1 | Missing item (Test of Law)
       1 | Missing item (Test of the Emerald Champion)
       1 | Missing item (Testimony)
       1 | Missing item (Tetsu Kama Mine)
       1 | Missing item (Tetsuo - exp2)
       1 | Missing item (Tetsuo • Experienced)
       1 | Missing item (That's 52 people. I built the deck to run at 50, so you can cut whichever two you want. I'd hoped to go with a few spells (like the Wasting Disease combo) but it looks like that's not happening. If there are any good Dragons with less than a 3PH you're going to have to find them. Also Daigotsu Oki is always an option.)
       1 | Missing item (The 12th Black Scroll)
       1 | Missing item (The Badgers Live)
       1 | Missing item (The Bitter Shadow of Shame C)
       1 | Missing item (The Blessed Herd)
       1 | Missing item (The Blessed Mantle Of The Greensnakes)
       1 | Missing item (the blessing)
       1 | Missing item (The City of Lies)
       1 | Missing item (The Company You Keep)
       1 | Missing item (The Courtesy of the Crane)
       1 | Missing item (The Courtesy Of The Crane)
       1 | Missing item (The Crane's Strength)
       1 | Missing item (The Crimson Mark)
       1 | Missing item (The Dark Naga - exp)
       1 | Missing item (The Dark Naga • Experienced)
       1 | Missing item (The Death of Ryoshun)
       1 | Missing item (The Direct Approach)
       1 | Missing item (The Distant Reaches)
       1 | Missing item (The Dragon's Breath)
       1 | Missing item (The Egg of P'an ku)
       1 | Missing item (The Egg of P'an Ku*)
       1 | Missing item (The Emerald Armor Exp. 2)
       1 | Missing item (The Emerald Dojo)
       1 | Missing item (The Empress' Address C)
       1 | Missing item (The Exquisite Palace of the Crane)
       1 | Missing item (The Eye of Shorihotsu)
       1 | Missing item (The First Dojo)
       1 | Missing item (The First Wedding*)
       1 | Missing item (The Fortified Monastery Of The Dragon)
       1 | Missing item (The Game Has Changed)
       1 | Missing item (The God-Beast Unleashed)
       1 | Missing item (The Golden Plains of the Unicorn)
       1 | Missing item (The Heirs Wrath)
       1 | Missing item (The Honor of the Lion)
       1 | Missing item (The Hooded Ronin, Descendant of Shinsei - expCW)
       1 | Missing item (The Hooded Ronin, Descendant of Shinsei)
       1 | Missing item (The Host's Advantage - Loss)
       1 | Missing item (The Host's Advantage)
       1 | Missing item (The Ivory Sword)
       1 | Missing item (The Kami's Whisper)
       1 | Missing item (The Khan 5)
       1 | Missing item (The Khan's Legion)
       1 | Missing item (The Khan's Shining Horde)
       1 | Missing item (The Last Move - Loss)
       1 | Missing item (The Last Move)
       1 | Missing item (The Law's Strength)
       1 | Missing item (The Light of Justice M)
       1 | Missing item (The Marshalling Fields)
       1 | Missing item (The Merchants' District)
       1 | Missing item (The Moto Feint)
       1 | Missing item (The Mountain's Feet)
       1 | Missing item (The Mountainborn • Experienced)
       1 | Missing item (The new order)
       1 | Missing item (The Oni's Eye)
       1 | Missing item (The Otaku Nageyari)
       1 | Missing item (The Power of a Word - Loss)
       1 | Missing item (The Power of a Word)
       1 | Missing item (The Price of Loyalty)
       1 | Missing item (The Quartermaster's Depot)
       1 | Missing item (The Ruby Dojo)
       1 | Missing item (The Sacred Temple of the Phoenix - inexp)
       1 | Missing item (The Saga of Taki)
       1 | Missing item (The Seeker's Temple)
       1 | Missing item (The Serpent's Deception)
       1 | Missing item (The Seventh Tower)
       1 | Missing item (The Shadow Court)
       1 | Missing item (The Shattered Stormfront)
       1 | Missing item (The Shiotome Halls)
       1 | Missing item (The Sincerity of the Dragon)
       1 | Missing item (The Sleepless One)
       1 | Missing item (The Snow Has Teeth)
       1 | Missing item (The Sorrow MPS)
       1 | Missing item (The Spaces In-Between)
       1 | Missing item (The Spider's Lair)
       1 | Missing item (the sun returns)
       1 | Missing item (the Sun Returns)
       1 | Missing item (The sun returnts)
       1 | Missing item (The Sun's Aspiration)
       1 | Missing item (The Tachikaze)
       1 | Missing item (The Tapestry Perceived)
       1 | Missing item (The Temple of Death • Experienced)
       1 | Missing item (The Thriving Light - TK)
       1 | Missing item (The Thunder Resounds)
       1 | Missing item (The Topaz Armor • Experienced)
       1 | Missing item (The Turquoise Championship)
       1 | Missing item (the twisted one)
       1 | Missing item (The Utaku Plains)
       1 | Missing item (The Vengeful)
       1 | Missing item (The Wall Is Breached)
       1 | Missing item (The Weakness of Man)
       1 | Missing item (﻿The Western Steppes)
       1 | Missing item (The White Guard)
       1 | Missing item (the wind's clarity)
       1 | Missing item (The World Disappears)
       1 | Missing item (The Yasuki Peddler)
       1 | Missing item (Thick Marsh)
       1 | Missing item (Thoughts of Wind)
       1 | Missing item (Thunder Bow)
       1 | Missing item (Thunderous Report)
       1 | Missing item (Tight District)
       1 | Missing item (Tighten Patrol)
       1 | Missing item (Timely Arrival)
       1 | Missing item (Timely Assistance)
       1 | Missing item (To Move the Shade)
       1 | Missing item (Togashi Chunoken)
       1 | Missing item (Togashi Higaru - exp2)
       1 | Missing item (Togashi Hiroto (SoD) 4/4 8 destroy attach)
       1 | Missing item (Togashi Ieshige)
       1 | Missing item (Togashi Kadoma (RotS) 4/3 7 traits **)
       1 | Missing item (Togashi Kanaye (StS) 3/3 7 honor)
       1 | Missing item (Togashi Kanaye 3/3/4 (7) Mn)
       1 | Missing item (Togashi Kanmu (TPW) 3/4 7 send home)
       1 | Missing item (Togashi Kazuki - exp)
       1 | Missing item (Togashi Kazuki)
       1 | Missing item (Togashi Konishi (TPW) 4/2 7 +1F)
       1 | Missing item (Togashi Korimi - exp)
       1 | Missing item (Togashi Korimi - exp2)
       1 | Missing item (Togashi Kyoshi)
       1 | Missing item (Togashi Masujiro 4/3/4 (8) Mn)
       1 | Missing item (Togashi Matsuo xp 5/4/3 (10) Mn)
       1 | Missing item (Togashi Meiyu (SC) 3/3 5)
       1 | Missing item (Togashi Mihato (TA) 4/4 8 send home)
       1 | Missing item (Togashi Mitsu • Inexperienced)
       1 | Missing item (Togashi Mitsu xp3 7/4/3 (9) Mn)
       1 | Missing item (Togashi Miyoko xp 3/3/4 (6) Mn)
       1 | Missing item (Togashi Nakahara)
       1 | Missing item (Togashi Noboru - exp2)
       1 | Missing item (Togashi Noboru 4/5/3 (8) Mn)
       1 | Missing item (Togashi Noboru, the Shattered Star - exp)
       1 | Missing item (Togashi Noboru, the Shattered Star)
       1 | Missing item (Togashi Obote)
       1 | Missing item (Togashi Ogure)
       1 | Missing item (Togashi Okamoto)
       1 | Missing item (Togashi Osawa - exp)
       1 | Missing item (Togashi Remi)
       1 | Missing item (Togashi Sakata (BtD) 4/4 9 RA)
       1 | Missing item (Togashi Sakata)
       1 | Missing item (Togashi Satsu - exp4)
       1 | Missing item (Togashi Satsu - exp5)
       1 | Missing item (Togashi Satsu • Experienced 2)
       1 | Missing item (Togashi Satsu • Experienced 3)
       1 | Missing item (Togashi Satsu • Experienced 4)
       1 | Missing item (Togashi Satsu • Experienced 5)
       1 | Missing item (Togashi Satsu xp 6/6/4 (14) Mn)
       1 | Missing item (Togashi Satsu xp2 7/6/4 (13) Mn/S)
       1 | Missing item (Togashi Satsu xp3 7/7/4 (13) Mn/S)
       1 | Missing item (Togashi Satsu xp4 6/6/4 (13) Mn/S)
       1 | Missing item (Togashi Satsu xp5 5/5/4 (8) Mn)
       1 | Missing item (Togashi Shao - exp (RoJ))
       1 | Missing item (Togashi Shiori - exp)
       1 | Missing item (Togashi Torazu (EE) 3/3 6 RA)
       1 | Missing item (Togashi Tsuri - exp)
       1 | Missing item (Togashi Tsuri xp 3/3/4 (6) Mn)
       1 | Missing item (Togashi Yokuni, Kami - exp2CW)
       1 | Missing item (Togashi Yokuni)
       1 | Missing item (Togashi's Guidance - exp)
       1 | Missing item (Togashi's Guidance)
       1 | Missing item (Togashi)
       1 | Missing item (Tokiko - exp)
       1 | Missing item (Toku Saiga, the Metal Storm)
       1 | Missing item (Tora)
       1 | Missing item (Toritaka Chokichi - exp)
       1 | Missing item (Toritaka Horoiso)
       1 | Missing item (Tormented Plains)
       1 | Missing item (Touch of the Flames)
       1 | Missing item (Touch of the Night)
       1 | Missing item (Trade Route)
       1 | Missing item (trained Swordsmen)
       1 | Missing item (Trained Swordsmen)
       1 | Missing item (Traveling Merchant)
       1 | Missing item (Traveling Wardens)
       1 | Missing item (Treachery and Deceit, Block Supply Lines, Return For Training, Crippling Cut, Outmaneuvered in Court, Contemplation of Destiny, Snow-Swept Summit, Cowed and Defeated, Dark Lord's Favor, Easy Persuasion, Test of Sincerity, Unrequited Love, The Scorpion's Strength)
       1 | Missing item (Trident Formation)
       1 | Missing item (Troublesome Bureaucrat)
       1 | Missing item (Trust the Void)
       1 | Missing item (Tsai-tsu)
       1 | Missing item (Tselu Sensei)
       1 | Missing item (Tsi Smith)
       1 | Missing item (Tsiang, the Benevolent)
       1 | Missing item (Tsudo no Oni)
       1 | Missing item (Tsuruchi Etsui Exp.)
       1 | Missing item (Tsuruchi Gidayu Exp.)
       1 | Missing item (Tsuruchi Kaito - exp)
       1 | Missing item (Tsuruchi Kinuyo - exp)
       1 | Missing item (Tsuruchi Mayumi)
       1 | Missing item (Tsuruchi Omori)
       1 | Missing item (Tsuruchi Sensei)
       1 | Missing item (Twice-Cutting Spirit)
       1 | Missing item (Twilight)
       1 | Missing item (Twisted Fate)
       1 | Missing item (Udo)
       1 | Missing item (Ugulu no oni)
       1 | Missing item (Ultimate Sacrifice*)
       1 | Missing item (Umi-Bozu)
       1 | Missing item (Unauthorized Duel)
       1 | Missing item (Unclean Sacrifice)
       1 | Missing item (Under Siege)
       1 | Missing item (Undying Warriors)
       1 | Missing item (Unexpected Support)
       1 | Missing item (Unexpected Testimony)
       1 | Missing item (unexpected valor)
       1 | Missing item (Unfortunate Incident - Loss)
       1 | Missing item (Unicorn Striders)
       1 | Missing item (Unnatural Hunger)
       1 | Missing item (Unorthodox Attack)
       1 | Missing item (Unrequited Love)
       1 | Missing item (Unsettling Doubts)
       1 | Missing item (Unsettling Gathering)
       1 | Missing item (Unspoken Threats - Loss)
       1 | Missing item (Untested Scouts)
       1 | Missing item (Unwanted Mediation - TK)
       1 | Missing item (Unwavering Commitment - Loss)
       1 | Missing item (Unwavering Commitment)
       1 | Missing item (usurpation)
       1 | Missing item (Utagawa • Experienced 2)
       1 | Missing item (Utaku Chiasa)
       1 | Missing item (Utaku Destiny)
       1 | Missing item (Utaku Etsuko)
       1 | Missing item (Utaku Etsumi)
       1 | Missing item (Utaku Fusae)
       1 | Missing item (Utaku Gunso)
       1 | Missing item (Utaku Gyonwan)
       1 | Missing item (Utaku Hana)
       1 | Missing item (Utaku Hyo-Yeon)
       1 | Missing item (Utaku Jamaira)
       1 | Missing item (Utaku Ji-Yun • Experienced)
       1 | Missing item (Utaku Ji-yun)
       1 | Missing item (Utaku Kana)
       1 | Missing item (Utaku Keyo)
       1 | Missing item (Utaku Liu Xeung • Experienced)
       1 | Missing item (Utaku Liu-Xeung Exp.)
       1 | Missing item (Utaku LIu-Xeung Exp.)
       1 | Missing item (Utaku Masako)
       1 | Missing item (Utaku Meadows)
       1 | Missing item (Utaku Sakiko • Experienced)
       1 | Missing item (Utaku Sayaka)
       1 | Missing item (Utaku Suyin)
       1 | Missing item (Utaku Suying)
       1 | Missing item (Utaku Tarako • Experienced)
       1 | Missing item (Utaku Tarako Exp.)
       1 | Missing item (Utaku Wakiken)
       1 | Missing item (Utaku Yanai)
       1 | Missing item (Utaku Yanmei)
       1 | Missing item (Utaku Yasuha)
       1 | Missing item (Utaku Yu-Pan - exp2)
       1 | Missing item (Utaku Yu-Pan Exp.)
       1 | Missing item (Utaku Yumiko)
       1 | Missing item (Utogu no Oni)
       1 | Missing item (Uzaki no Oni)
       1 | Missing item (Valiant Defense)
       1 | Missing item (Vanquisher's Armor)
       1 | Missing item (Veiled Menace - Loss)
       1 | Missing item (versatile Army)
       1 | Missing item (Veteran Advisor)
       1 | Missing item (Veteran's Farmland)
       1 | Missing item (victory through Deference)
       1 | Missing item (Victory through deference)
       1 | Missing item (Village Raiders)
       1 | Missing item (Visitation)
       1 | Missing item (Vital Pathways)
       1 | Missing item (Voice Of Experience)
       1 | Missing item (Void Dragon)
       1 | Missing item (Walk With the Elements)
       1 | Missing item (Walking with the Earth)
       1 | Missing item (Walking with water)
       1 | Missing item (Wall Of Honor)
       1 | Missing item (Wanderers Revealed*)
       1 | Missing item (WANTED *1 Temple of the Ages - DE Promo)
       1 | Missing item (Wanted for Questioning)
       1 | Missing item (Wartime Preparations)
       1 | Missing item (Wasteland Scout)
       1 | Missing item (Watching the Battle)
       1 | Missing item (Watersteel Sword)
       1 | Missing item (Wave Man)
       1 | Missing item (way of the crab)
       1 | Missing item (Way Of The Crane)
       1 | Missing item (Way of the lion)
       1 | Missing item (way of the mantis)
       1 | Missing item (we are not yet beaten)
       1 | Missing item (Weigh The Cost)
       1 | Missing item (Weighted Yari)
       1 | Missing item (Well-defended Border)
       1 | Missing item (Well-Worn Jingasa (RoJ))
       1 | Missing item (West Hub village 3)
       1 | Missing item (West Hub Village 3)
       1 | Missing item (wheels within wheels)
       1 | Missing item (Whispering Archive)
       1 | Missing item (Whispers of the Forgotten)
       1 | Missing item (Wind:)
       1 | Missing item (Winds of Dismissal)
       1 | Missing item (Winter Storm)
       1 | Missing item (Words Cut Like Steel)
       1 | Missing item (Words Have Strength - Loss)
       1 | Missing item (Words Have Strength)
       1 | Missing item (words of consecration)
       1 | Missing item (Wrath of Osano-Wo)
       1 | Missing item (Wrath of the Keepers)
       1 | Missing item (Wrath of the People)
       1 | Missing item (Yamazaki - exp)
       1 | Missing item (Yarijutsu)
       1 | Missing item (Yasuki Hachi exp2)
       1 | Missing item (Yasuki Jinn-Kuen - exp2)
       1 | Missing item (Yasuki Miliko - exp)
       1 | Missing item (Yasuki Miliko • Experienced)
       1 | Missing item (Yasuki Tsujiken - exp)
       1 | Missing item (Yobanjin Alliance)
       1 | Missing item (Yogen)
       1 | Missing item (Yogo Haruto)
       1 | Missing item (Yogo Heijin PS)
       1 | Missing item (Yogo Kazunori 6 C)
       1 | Missing item (Yogo Kazunori)
       1 | Missing item (Yogo Takashi 3 C)
       1 | Missing item (Yogo Takashi)
       1 | Missing item (Yokuni)
       1 | Missing item (Yoritomo Harumi - exp)
       1 | Missing item (Yoritomo Hiromi, the Final Storm - exp3)
       1 | Missing item (Yoritomo Juriken)
       1 | Missing item (Yoritomo Kuniken)
       1 | Missing item (Yoritomo Kyunan)
       1 | Missing item (Yoritomo Minoko)
       1 | Missing item (Yoritomo Minori)
       1 | Missing item (Yoritomo Saitsuko)
       1 | Missing item (Yoritomo Takuya)
       1 | Missing item (Yoritomo Teihiko)
       1 | Missing item (Yoritomo Yashinko - exp)
       1 | Missing item (Yoritomo Yashinko)
       1 | Missing item (Yotsu Dojo)
       1 | Missing item (You Are Unworthy)
       1 | Missing item (Your Clan Needs You!)
       1 | Missing item (your true nature)
       1 | Missing item (Yuhmi no Oni)
       1 | Missing item (Yuki no Onna's Wrath)
       1 | Missing item (Yung)
       1 | Missing item (Zenathaar)
       1 | Missing item (Zombie Follower)
-----------------------------------------------------
    9841 | TOTAL LINES
    3829 | DISTINCT LINES
