COUNT    | LINE
       1 | Missing card Unesh, Criosphinx Sovereign
       1 | Missing card Unexplained Absence
       1 | Missing card Unflinching Courage
       1 | Missing card Unnatural Moonrise
       1 | Missing card Unsettling Twins
       1 | Missing card Unstable Amulet
       1 | Missing card Unstable Frontier
       1 | Missing card Unstoppable Ash
       1 | Missing card Unsubstantiate
       1 | Missing card Upriser Renegade
       1 | Missing card Urabrask // The Great Work
       1 | Missing card Ureni, the Song Unending
       1 | Missing card Urn of Godfire
       1 | Missing card Urza, Lord Protector
       1 | Missing card Urza, Powerstone Prodigy
       1 | Missing card Urza's Factory
       1 | Missing card Utopia Mycon
       1 | Missing card Utter Insignificance
       1 | Missing card Valakut Fireboar
       1 | Missing card Valiant Endeavor
       1 | Missing card Valiant Guard
       1 | Missing card Valkyrie Harbinger
       1 | Missing card Valor in Akros
       1 | Missing card Vampires' Vengeance
       1 | Missing card Vance's Blasting Cannons
       1 | Missing card Vance's Blasting Cannons // Spitfire Bastion
       1 | Missing card Vandalize
       1 | Missing card Vanish into Eternity
       1 | Missing card Vanish into Memory
       1 | Missing card Vastwood Fortification
       1 | Missing card Vault 101: Birthday Party
       1 | Missing card Vault 13: Dweller's Journey
       1 | Missing card Veiling Oddity
       1 | Missing card Venat, Heart of Hydaelyn // Hydaelyn, the Mothercrystal
       1 | Missing card Vendilion Clique
       1 | Missing card Venerated Rotpriest
       1 | Missing card Vengeful Possession
       1 | Missing card Vengeful Tracker
       1 | Missing card Venser, the Sojourner
       1 | Missing card Verdant Embrace
       1 | Missing card Vessel of Endless Rest
       1 | Missing card Veteran Armorsmith
       1 | Missing card Veteran Soldier
       1 | Missing card Veteran Swordsmith
       1 | Missing card Veteran's Armaments
       1 | Missing card Victorious Destruction
       1 | Missing card Victory Chimes
       1 | Missing card Victory's Herald
       1 | Missing card Violent Impact
       1 | Missing card Viridian Corrupter
       1 | Missing card Viridian Revel
       1 | Missing card Virtue of Knowledge // Vantress Visions
       1 | Missing card Visage Bandit
       1 | Missing card Visions of Dominance
       1 | Missing card Visions of Ruin
       1 | Missing card Vitaspore Thallid
       1 | Missing card Vithian Stinger
       1 | Missing card Vivid Creek
       1 | Missing card Vivid Grove
       1 | Missing card Vivien on the Hunt
       1 | Missing card Vivien, Monsters' Advocate
       1 | Missing card Vivien's Stampede
       1 | Missing card Vizier of the True
       1 | Missing card Voda Sea Scavenger
       1 | Missing card Void Winnower
       1 | Missing card Voidslime
       1 | Missing card Volatile Fault
       1 | Missing card Volatile Wanderglyph
       1 | Missing card Volcanic Awakening
       1 | Missing card Volcanic Offering
       1 | Missing card Volcanic Spite
       1 | Missing card Volcanic Torrent
       1 | Missing card Volcanic Upheaval
       1 | Missing card Volcano Hellion
       1 | Missing card Volition Reins
       1 | Missing card Volt Charge
       1 | Missing card Vorinclex
       1 | Missing card Vow of Lightning
       1 | Missing card Wakeroot Elemental
       1 | Missing card Walk-In Closet // Forgotten Cellar
       1 | Missing card Walking Archive
       1 | Missing card Wall of Mist
       1 | Missing card Wall of Mourning
       1 | Missing card Wall of Shards
       1 | Missing card Wanderer's Strike
       1 | Missing card Wanderer's Twig
       1 | Missing card Wanderwine Hub
       1 | Missing card War of the Last Alliance
       1 | Missing card Warden of Evos Isle
       1 | Missing card Warkite Marauder
       1 | Missing card Watchful Naga
       1 | Missing card Waves of Aggression
       1 | Missing card Waxing Moon
       1 | Missing card Wayta, Trainer Prodigy
       1 | Missing card Wear Down
       1 | Missing card Weaselback Redcap
       1 | Missing card Weatherlight Compleated
       1 | Missing card Weaver of Blossoms // Blossom-Clad Werewolf
       1 | Missing card Weaver of Harmony
       1 | Missing card Weaver of Lightning
       1 | Missing card Wedding Announcement
       1 | Missing card Wedding Announcement // Wedding Festivity
       1 | Missing card Weight of Spires
       1 | Missing card Welcome to . . .
       1 | Missing card Welcome to the Fold
       1 | Missing card Well of Ideas
       1 | Missing card Whirling Strike
       1 | Missing card Whirlwind Denial
       1 | Missing card White Dragon
       1 | Missing card Whitemane Lion
       1 | Missing card Wild Guess
       1 | Missing card Wild Nacatl
       1 | Missing card Wildborn Preserver
       1 | Missing card Wildfire Awakener
       1 | Missing card Wildfire Devils
       1 | Missing card Wildfire Eternal
       1 | Missing card Wildsear, Scouring Maw
       1 | Missing card Windreader Sphinx
       1 | Missing card Winds of Rebuke
       1 | Missing card Windseeker Centaur
       1 | Missing card Windstorm
       1 | Missing card Windswift Slice
       1 | Missing card Wispweaver Angel
       1 | Missing card Witness Protection
       1 | Missing card Wizard's Retort
       1 | Missing card Wizard's Spellbook
       1 | Missing card Wojek Investigator
       1 | Missing card Wolfbitten Captive // Krallenhorde Killer
       1 | Missing card Wolfir Silverheart
       1 | Missing card Wolfwillow Haven
       1 | Missing card Wonderscape Sage
       1 | Missing card Woodland Liege
       1 | Missing card Woodland Wanderer
       1 | Missing card World Shaper
       1 | Missing card Worldfire
       1 | Missing card Worthy Knight
       1 | Missing card Wose Pathfinder
       1 | Missing card Wrenn and Realmbreaker
       1 | Missing card Wyleth, Soul of Steel
       1 | Missing card Wyrm's Crossing Patrol
       1 | Missing card Xolatoyac, the Smiling Flood
       1 | Missing card Yasharn, Implacable Earth
       1 | Missing card Yavimaya Sojourner
       1 | Missing card Yawning Fissure
       1 | Missing card Yeva, Nature's Herald
       1 | Missing card Yidaro, Wandering Monster
       1 | Missing card Yisan, the Wanderer Bard
       1 | Missing card Yorvo, Lord of Garenbrig
       1 | Missing card Yoshimaru, Ever Faithful
       1 | Missing card Young Blue Dragon
       1 | Missing card Young Wolf
       1 | Missing card Your Temple is Under Attack
       1 | Missing card Zalto, Fire Giant Duke
       1 | Missing card Zariel, Archduke of Avernus
       1 | Missing card Zendikar's Roil
       1 | Missing card Zeriam, Golden Wind
       1 | Missing card Zhalfirin Void
       1 | Missing card Zimone, Quandrix Prodigy
       1 | Missing card Zurzoth, Chaos Rider
-----------------------------------------------------
    9812 | TOTAL LINES
    3988 | DISTINCT LINES
