A Premonition of Your Demise;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Earthcraft;Enchantment;G;Tempest (Rare);0
Earthen Goo;Creature — Ooze;R;Coldsnap (Uncommon);0
Earthlink;Enchantment;B/G/R;Ice Age (Rare)/Masters Edition II (Rare);0
Earthlore;Enchantment — Aura;G;Ice Age (Common);0
Earthquake;Sorcery;R;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Portal (Rare)/Portal Second Age (Rare)/Magic 2010 (Rare)/Magic: The Gathering-Commander (Rare)/Commander 2015 (Rare)/Commander Anthology (Rare)/Commander 2017 (Rare)/Commander Anthology 2018 (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Rare);0
Earthrumbler;Artifact — Vehicle;G;Aetherdrift (Uncommon);3
Earthshaker;Creature – Spirit;R;Champions of Kamigawa (Uncommon);0
Eastern Paladin;Creature — Phyrexian Zombie Knight;B;Seventh Edition (Rare)/Eighth Edition (Rare)/Urza's Saga (Rare);0
Eaten Alive;Sorcery;B;Innistrad: Midnight Hunt (Common)/Jumpstart 2022 (Common)/Magic: The Gathering Foundations (Common)/Jumpstart 2025 (Common)/Innistrad Remastered (Common);2
Eaten by Piranhas;Enchantment — Aura;U;The Lost Caverns of Ixalan (Uncommon)/Magic: The Gathering Foundations (Uncommon);1
Eater of Days;Artifact Creature — Leviathan;C;Darksteel (Rare);0
Eater of the Dead;Creature - Horror;B;The Dark (Uncommon)/Masters Edition (Uncommon);0
Ebon Dragon;Creature — Dragon;B;Portal (Rare)/From the Vault: Dragons (Rare)/Masters Edition IV (Rare);0
Ebon Drake;Creature — Drake;B;Fifth Dawn (Uncommon);0
Ebon Praetor;Creature — Avatar Praetor;B;Fallen Empires (Rare)/Masters Edition II (Rare);0
Ebon Stronghold;Land;C;0;Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Fallen Empires (Uncommon)/Beatdown Box Set (Uncommon)/Masters Edition II (Uncommon)/Premium Deck Series: Graveborn (Uncommon);0
Ebonblade Reaper;Creature — Human Cleric;B;Onslaught (Rare);0
Ebony Charm;Instant;B;Mirage (Common);0
Ebony Horse;Artifact;C;Revised Edition (Rare)/Fourth Edition (Rare)/Arabian Nights (Rare)/Masters Edition IV (Common);0
Ebony Owl Netsuke;Artifact;C;2;Saviors of Kamigawa (Uncommon);0
Ebony Rhino;Artifact Creature — Rhino;C;Homelands (Common)/Masters Edition IV (Common);0
Ebony Treefolk;Creature — Treefolk;G/B;Apocalypse (Uncommon);0
Echo Chamber;Artifact;C;Tempest (Rare);0
Echo of Eons;Sorcery;U;Modern Horizons (Mythic Rare)/Mystery Booster 2: Convention Edition (Rare);0
Echo Tracer;Creature — Human Wizard;U;Legions (Common)/Duel Decks: Speed vs. Cunning (Common);0
Echoing Calm;Instant;W;Darksteel (Common);0
Echoing Courage;Instant;G;Darksteel (Common)/Modern Masters (Common)/Magic: The Gathering—Conspiracy (Common)/Masters 25 (Common);0
Echoing Decay;Instant;B;Darksteel (Common);0
Echoing Deeps;Land — Cave;C;The Lost Caverns of Ixalan (Rare);0
Echoing Ruin;Sorcery;R;Darksteel (Common);0
Echoing Truth;Instant;U;Darksteel (Common)/Duel Decks: Elspeth vs. Tezzeret (Common)/Modern Masters (Common)/Commander 2015 (Common)/Commander 2019 (Common)/Dominaria United Commander (Common);0
Eden, Seat of the Sanctum;Land - Town;C;Magic: The Gathering—FINAL FANTASY (Uncommon);1
Edgar, King of Figaro;Legendary Creature - Human Artificer Noble;U;Magic: The Gathering—FINAL FANTASY (Rare);1
Edgar, Master Machinist;Legendary Creature - Human Artificer Noble;R/W;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Edge Rover;Artifact Creature - Robot Scout;G;1;Edge of Eternities (Uncommon);4
Edgewalker;Creature — Human Cleric;B/W;Scourge (Uncommon);0
Eerie Procession;Sorcery - Arcane;U;Champions of Kamigawa (Uncommon);0
Effortless Master;Creature — Orc Monk;U/R;Tarkir: Dragonstorm (Uncommon);2
Eiganjo Castle;Legendary Land;C;0;Champions of Kamigawa (Rare);0
Eiganjo Free-Riders;Creature – Human Soldier;W;4;Saviors of Kamigawa (Uncommon);0
Eiganjo, Seat of the Empire;Legendary Land;C;0;Kamigawa: Neon Dynasty (Rare);0
Eight-and-a-Half-Tails (Vanguard);Vanguard;C;0;Vanguard (Special);0
Eight-and-a-Half-Tails;Legendary Creature — Fox Cleric;W;Champions of Kamigawa (Rare)/Eternal Masters (Rare)/Commander Legends: Battle for Baldur's Gate (Rare);0
Eightfold Maze;Instant;W;Portal Three Kingdoms (Rare)/Masters Edition III (Uncommon);0
Eject;Instant;U;Magic: The Gathering—FINAL FANTASY (Uncommon);1
Ekundu Cyclops;Creature — Cyclops;R;Mirage (Common);0
Ekundu Griffin;Creature — Griffin;W;Classic Sixth Edition (Common)/Mirage (Common);0
El-Hajjâj;Creature — Human Wizard;B;Revised Edition (Rare)/Fourth Edition (Rare)/Arabian Nights (Rare);0
Eladamri (Vanguard);Vanguard;C;0;Vanguard (Special);0
Eladamri's Call;Instant;G/W;Planeshift (Rare)/Masters 25 (Rare)/Modern Horizons (Rare);0
Eladamri's Vineyard;Enchantment;G;Tempest (Rare);0
Eladamri, Lord of Leaves (Vanguard);Vanguard;C;0;Vanguard (Special);0
Eladamri, Lord of Leaves;Legendary Creature — Elf Warrior;G;Tempest (Rare);0
Elder Druid;Creature — Elf Cleric Druid;G;Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Ice Age (Rare);0
Elder Gargaroth;Creature — Beast;G;Core Set 2021 (Mythic Rare)/Aetherdrift Commander (Mythic Rare);1
Elder Land Wurm;Creature — Dragon Wurm;W;Fourth Edition (Rare)/Legends (Rare)/Masters Edition (Uncommon);0
Elder Pine of Jukai;Creature – Spirit;G;3;Saviors of Kamigawa (Common);0
Elder Spawn;Creature - Spawn;U;Legends (Rare);0
Eldrazi Linebreaker;Creature – Eldrazi;R/C;Modern Horizons 3 (Rare);0
Eldrazi Temple;Land;C;0;Rise of the Eldrazi (Rare)/Modern Masters 2015 Edition (Uncommon)/Duel Decks: Zendikar vs. Eldrazi (Uncommon)/Commander Masters (Uncommon)/Modern Horizons 3 Commander (Rare)/Edge of Eternities Bonus Sheet (Rare);1
Electric Eel;Creature - Fish;U;The Dark (Uncommon);0
Electrickery;Instant;R;1;Return to Ravnica (Common)/Guild Kit: Izzet (Common);0
Electrodominance;Instant;R;Ravnica Allegiance (Rare)/Outlaws of Thunder Junction Breaking News (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Electrolyze;Instant;U/R;Guildpact (Uncommon)/Magic: The Gathering-Commander (Uncommon)/Modern Masters (Uncommon)/Modern Masters 2015 Edition (Uncommon)/Iconic Masters (Uncommon)/Guild Kit: Izzet (Uncommon)/Strixhaven Mystical Archive (Rare);0
Electrostatic Bolt;Instant;R;Mirrodin (Common);0
Electrostatic Field;Creature — Wall;R;Guilds of Ravnica (Uncommon)/Outlaws of Thunder Junction Commander (Uncommon);0
Electryte;Creature — Trilobite Beast;R;Urza's Saga (Rare);0
Elegant Parlor;Land — Mountain Plains;C;Murders at Karlov Manor (Rare);0
Elegy Acolyte;Creature - Human Cleric;B;4;Edge of Eternities (Rare);1
Elemental Augury;Enchantment;U/B/R;Ice Age (Rare)/Masters Edition II (Rare);0
Elemental Bond;Enchantment;G;Magic Origins (Uncommon)/Commander 2017 (Uncommon)/Commander 2019 (Uncommon)/Tarkir: Dragonstorm Commander (Uncommon);1
Elena, Turk Recruit;Legendary Creature - Human Assassin;W;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Elephant Ambush;Instant;G;Odyssey (Common);0
Elephant Grass;Enchantment;G;Visions (Uncommon);0
Elephant Graveyard;Land;C;0;Arabian Nights (Rare)/Masters Edition IV (Uncommon);0
Elephant Guide;Enchantment — Aura;G;Judgment (Uncommon)/Duel Decks: Garruk vs. Liliana (Uncommon)/Magic: The Gathering—Conspiracy (Uncommon)/Vintage Masters (Common)/Duel Decks Anthology, Garruk vs. Liliana (Uncommon)/Eternal Masters (Common);0
Elephant Resurgence;Sorcery;G;Prophecy (Rare);0
Elesh Norn, Mother of Machines;Legendary Creature — Phyrexian Praetor;W;Phyrexia: All Will Be One (Mythic Rare);0
Elf Replica;Artifact Creature — Elf;C;Mirrodin (Common);0
Elfhame Palace;Land;C;0;Eighth Edition (Uncommon)/Invasion (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon)/Commander 2017 (Uncommon);0
Elfhame Sanctuary;Enchantment;G;Invasion (Uncommon);0
Eliminate the Competition;Sorcery;B;Kaladesh (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Elite Archers;Creature — Human Soldier Archer;W;Seventh Edition (Rare)/Eighth Edition (Rare)/Urza's Saga (Rare);0
Elite Cat Warrior;Creature — Cat Warrior;G;Portal (Common)/Masters Edition IV (Common);0
Elite Javeliner;Creature — Human Soldier;W;Eighth Edition (Uncommon)/Tempest (Common);0
Elixir of Vitality;Artifact;C;Mirage (Uncommon);0
Elixir;Artifact;C;Magic: The Gathering—FINAL FANTASY (Uncommon);1
Elkin Bottle;Artifact;C;Fifth Edition (Rare)/Ice Age (Rare)/Masters Edition II (Rare);0
Elkin Lair;World Enchantment;R;Visions (Rare);0
Elsha, Threefold Master;Legendary Creature — Djinn Monk;R/U/W;Tarkir: Dragonstorm Commander (Mythic Rare);1
Elspeth's Smite;Instant;W;March of the Machine (Uncommon)/Magic: The Gathering Foundations (Uncommon);1
Elven Cache;Sorcery;G;Classic Sixth Edition (Common)/Visions (Common)/Portal (Common);0
Elven Fortress;Enchantment;G;Fallen Empires (Common);0
Elven Lyre;Artifact;C;Fallen Empires (Rare)/Masters Edition II (Common);0
Elven Palisade;Enchantment;G;Exodus (Uncommon);0
Elven Riders;Creature - Elf;G;Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Legends (Rare)/Onslaught (Uncommon)/Tenth Edition (Uncommon);0
Elven Rite;Sorcery;G;Stronghold (Uncommon)/Tempest Remastered (Common);0
Elven Warhounds;Creature — Dog;G;Tempest (Rare);0
Elves of Deep Shadow;Creature - Elf Druid;G;The Dark (Uncommon)/Ravnica: City of Guilds (Common)/Masters Edition III (Common)/Duel Decks: Izzet vs. Golgari (Common)/Guild Kit: Golgari (Common);0
Elvish Aberration;Creature — Elf Mutant;G;Scourge (Uncommon)/Magic: The Gathering-Commander (Uncommon)/Magic: The Gathering—Conspiracy (Common)/Vintage Masters (Common)/Masters 25 (Common)/Duel Decks: Elves vs. Inventors (Common)/Double Masters (Common)/Dominaria Remastered (Common);0
Elvish Archdruid;Creature — Elf Druid;G;Magic 2010 (Rare)/Magic 2011 (Rare)/Magic 2012 (Rare)/Magic 2013 (Rare)/Commander 2014 (Rare)/Commander Anthology (Rare)/Duel Decks: Elves vs. Inventors (Rare)/Jumpstart (Rare)/Kaldheim Commander (Rare)/Game Night: Free-For-All (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Rare)/Magic: The Gathering Foundations (Rare)/Jumpstart 2025 (Rare);1
Elvish Archers;Creature — Elf Archer;G;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare);0
Elvish Bard;Creature — Elf Shaman Bard;G;Ninth Edition (Uncommon)/Alliances (Uncommon);0
Elvish Berserker;Creature — Elf Berserker;G;Ninth Edition (Common)/Exodus (Common)/Tenth Edition (Common);0
Elvish Champion (Vanguard);Vanguard;C;0;Vanguard (Special);0
Elvish Champion;Creature — Elf;G;Seventh Edition (Rare)/Eighth Edition (Rare)/Ninth Edition (Rare)/Invasion (Rare)/Tenth Edition (Rare);0
Elvish Farmer;Creature - Elf;G;Fallen Empires (Rare)/Masters Edition II (Rare);0
Elvish Fury;Instant;G;Tempest (Common)/Tempest Remastered (Common)/Modern Horizons (Common);0
Elvish Guidance;Enchantment — Aura;G;Onslaught (Common);0
Elvish Healer;Creature - Elf Cleric;W;Ice Age (Common);0
Elvish Herder;Creature — Elf;G;Urza's Saga (Common);0
Elvish Hunter;Creature — Elf Archer;G;Fallen Empires (Common)/Masters Edition II (Common);0
Elvish Lookout;Creature — Elf;G;Urza's Destiny (Common);0
Elvish Lyrist;Creature — Elf;G;Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Urza's Saga (Common)/Battle Royale Box Set (Uncommon);0
Elvish Mystic;Creature — Elf Druid;G;Magic 2014 Core Set (Common)/Magic 2015 Core Set (Common)/Commander 2014 (Common)/Commander Anthology (Common)/Duel Decks: Elves vs. Inventors (Common)/Kaldheim Commander (Common)/Time Spiral Remastered (Bonus)/The Lord of the Rings: Tales of Middle Earth Commander (Common)/Commander Masters (Common);0
Elvish Pathcutter;Creature — Elf Scout;G;Onslaught (Common);0
Elvish Pioneer;Creature — Elf Druid;G;Eighth Edition (Common)/Onslaught (Common);0
Elvish Piper;Creature — Elf Shaman;G;Seventh Edition (Rare)/Eighth Edition (Rare)/Ninth Edition (Rare)/Urza's Destiny (Rare)/Tenth Edition (Rare)/Magic 2010 (Rare)/Masters 25 (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Rare);0
Elvish Ranger;Creature — Elf Ranger;G;Alliances (Common)/Portal (Common)/Masters Edition II (Common);0
Elvish Reclaimer;Creature — Elf Warrior;G;Core Set 2020 (Rare)/Mystery Booster 2: Convention Edition (Rare);0
Elvish Refueler;Creature — Elf Druid;G;Aetherdrift (Uncommon);1
Elvish Regrower;Creature — Elf Druid;G;Magic: The Gathering Foundations (Uncommon);1
Elvish Scout;Creature — Elf Scout;G;Fallen Empires (Common);0
Elvish Scrapper;Creature — Elf;G;Eighth Edition (Uncommon)/Onslaught (Uncommon);0
Elvish Soultiller;Creature — Elf Mutant;G;Legions (Rare);0
Elvish Spirit Guide;Creature — Elf Spirit;G;Alliances (Uncommon)/Masters Edition II (Uncommon)/Dominaria Remastered (Uncommon);0
Elvish Vanguard;Creature — Elf Warrior;G;Onslaught (Rare)/Eternal Masters (Common)/Duel Decks: Elves vs. Inventors (Common);0
Elvish Warrior;Creature — Elf Warrior;G;Ninth Edition (Common)/Onslaught (Common)/Morningtide (Common)/Duel Decks: Elves vs. Goblins (Common)/Duel Decks Anthology, Elves vs. Goblins (Common);0
Embalmed Ascendant;Creature — Zombie;B/W;Aetherdrift (Uncommon);1
Embalmed Brawler;Creature — Zombie;B;Legions (Common);0
Embargo;Enchantment;U;Mercadian Masques (Rare);0
Ember Beast;Creature — Beast;R;Odyssey (Common)/Gatecrash (Common)/Conspiracy: Take the Crown (Common)/Battlebond (Common)/Dominaria Remastered (Common);0
Ember Shot;Instant;R;Judgment (Common);0
Ember-Fist Zubera;Creature – Zubera Spirit;R;Champions of Kamigawa (Common);0
Embermage Goblin;Creature — Goblin Wizard;R;Onslaught (Uncommon);0
Embermouth Sentinel;Artifact Creature — Chimera;C;2;Tarkir: Dragonstorm (Common);4
Emberwilde Caliph;Creature — Djinn;U/R;Mirage (Rare);0
Emberwilde Djinn;Creature — Djinn;R;Mirage (Rare);0
Emblazoned Golem;Artifact Creature — Golem;C;Apocalypse (Uncommon);0
Embolden;Instant;W;Odyssey (Common);0
Embrace Oblivion;Sorcery;B;1;Edge of Eternities (Common);4
Emerald Charm;Instant;G;Visions (Common)/Dominaria Remastered (Common);0
Emerald Dragonfly;Creature - Insect;G;Legends (Common)/Chronicles (Common);0
Emerald Medallion;Artifact;C;Tempest (Rare)/Commander 2014 (Rare)/Commander Anthology (Rare)/Commander Masters (Rare)/Modern Horizons 3 (Rare);0
Emerald Oryx;Creature — Antelope;G;Magic 2010 (Common);0
Emerge from the Cocoon;Sorcery;W;Duskmourn: House of Horror (Common);1
Emergency Eject;Instant;W;3;Edge of Eternities (Uncommon);2
Emeria Angel;Creature — Angel;W;Zendikar (Rare)/Iconic Masters (Rare)/Zendikar Rising Commander (Rare)/Phyrexia: All Will Be One Commander (Rare)/March of the Machine Commander (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Emet-Selch of the Third Seat;Legendary Creature - Elder Wizard;U/B;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Emissary Escort;Artifact Creature - Robot Soldier;U;2;Edge of Eternities (Rare);1
Emissary of Despair;Creature — Spirit;B;Darksteel (Uncommon);0
Emissary of Hope;Creature — Spirit;W;Darksteel (Uncommon);0
Emmessi Tome;Artifact;C;Tempest (Rare)/Tempest Remastered (Uncommon)/Eternal Masters (Uncommon);0
Emperor Crocodile;Creature — Crocodile;G;Eighth Edition (Rare)/Ninth Edition (Rare)/Urza's Destiny (Rare)/Eternal Masters (Common);0
Empowered Autogenerator;Artifact;C;4;Commander 2019 (Rare)/Edge of Eternities Commander (Rare);1
Empress Galina;Legendary Creature — Merfolk Noble;U;Invasion (Rare);0
Empty City Ruse;Sorcery;W;Portal Three Kingdoms (Uncommon);0
Empty the Warrens;Sorcery;R;Time Spiral (Common)/Modern Masters (Common)/Duel Decks: Mind vs. Might (Common)/Time Spiral Remastered (Common)/Dominaria Remastered (Common);0
Empty-Shrine Kannushi;Creature - Human Cleric;W;1;Betrayers of Kamigawa (Uncommon);0
Empyrial Armor;Enchantment — Aura;W;Weatherlight (Common)/Vintage Masters (Uncommon);0
Empyrial Plate;Artifact — Equipment;C;Mirrodin (Rare)/Commander 2016 (Rare);0
Emrakul, the Aeons Torn;Legendary Creature — Eldrazi;C;Rise of the Eldrazi (Mythic Rare)/Modern Masters 2015 Edition (Mythic Rare)/Ultimate Masters (Mythic Rare)/Ultimate Box Toppers (Special)/Double Masters 2022 (Mythic Rare);0
Emry, Lurker of the Loch;Legendary Creature — Merfolk Wizard;U;3;Throne of Eldraine (Rare)/Kamigawa: Neon Dynasty Commander (Rare)/The Brothers' War Commander (Rare)/March of the Machine Multiverse Legends (Rare)/Edge of Eternities Commander (Rare);1
Enchanted Being;Creature — Human;W;Legends (Common);0
Enchanter's Bane;Enchantment;R;Commander 2018 (Rare)/Duskmourn: House of Horror Commander (Rare);1
Enchantment Alteration;Instant;U;Legends (Common)/Urza's Saga (Uncommon)/Chronicles (Uncommon);0
Enchantress's Presence;Enchantment;G;Onslaught (Rare)/Commander 2018 (Rare)/Modern Horizons 2 (Rare)/Historic Anthology 3 (Rare)/Commander Masters (Rare)/Wilds of Eldraine Commander (Rare);0
Encroach;Sorcery;B;Urza's Destiny (Uncommon);0
Encroaching Dragonstorm;Enchantment;G;Tarkir: Dragonstorm (Uncommon);2
Endangered Armodon;Creature — Elephant;G;Stronghold (Common)/Tempest Remastered (Common);0
Endbringer's Revel;Enchantment;B;Prophecy (Uncommon);0
Endemic Plague;Sorcery;B;Onslaught (Rare);0
Endless Atlas;Artifact;C;Commander 2018 (Rare)/Double Masters (Rare)/Warhammer 40,000 Commander (Rare)/Commander Masters (Rare);1
Endless Cockroaches;Creature — Insect;B;Portal (Rare)/Commander 2013 Edition (Rare);0
Endless Detour;Instant;G/W/U;Streets of New Capenna (Rare)/Outlaws of Thunder Junction Breaking News (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Endless Scream;Enchantment — Aura;B;Tempest (Common);0
Endless Swarm;Sorcery;G;8;Saviors of Kamigawa (Rare);0
Endless Whispers;Enchantment;B;Fifth Dawn (Rare);0
Endless Wurm;Creature — Wurm;G;Urza's Saga (Rare);0
Endoskeleton;Artifact;C;Urza's Saga (Uncommon);0
Endrider Catalyzer;Creature — Human Warrior;R;Aetherdrift (Common);3
Endrider Spikespitter;Creature — Human Mercenary;R;Aetherdrift (Uncommon);2
Endurance;Creature — Elemental Incarnation;G;Modern Horizons 2 (Mythic Rare)/Special Guests (Mythic Rare);0
Enduring Courage;Enchantment Creature — Dog Glimmer;R;Duskmourn: House of Horror (Mythic Rare);0
Enduring Curiosity;Enchantment Creature — Cat Glimmer;U;Duskmourn: House of Horror (Mythic Rare);0
Enduring Ideal;Sorcery;W;Saviors of Kamigawa (Rare);0
Enduring Renewal;Enchantment;W;Ice Age (Rare)/Time Spiral "Timeshifted" (Special);0
Energizer;Artifact Creature — Juggernaut;C;Tempest (Rare);0
Energy Arc;Instant;U/W;Alliances (Uncommon)/Masters Edition (Uncommon);0
Energy Bolt;Sorcery;R/W;Mirage (Rare);0
Energy Chamber;Artifact;C;Fifth Dawn (Uncommon)/Duel Decks: Elspeth vs. Tezzeret (Uncommon);0
Energy Field;Enchantment;U;Urza's Saga (Rare);0
Energy Flux;Enchantment;U;Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Antiquities (Uncommon)/Mercadian Masques (Uncommon)/Masters Edition IV (Uncommon);0
Energy Storm;Enchantment;W;Ice Age (Rare)/Masters Edition II (Rare);0
Energy Tap;Sorcery;U;Fourth Edition (Common)/Legends (Common);0
Energy Vortex;Enchantment;U;Mirage (Rare);0
Enervate;Instant;U;Fifth Edition (Common)/Ice Age (Common)/Masters Edition II (Common);0
Enfeeblement;Enchantment — Aura;B;Classic Sixth Edition (Common)/Ninth Edition (Common)/Mirage (Common)/Tempest (Common);0
Engine Rat;Creature — Zombie Rat;B;Aetherdrift (Common);2
Engineered Explosives;Artifact;C;Fifth Dawn (Rare)/Modern Masters (Rare)/Masterpiece Series: Kaladesh Inventions (Special)/Ultimate Masters (Rare)/Ultimate Box Toppers (Special)/Double Masters (Rare)/Mystery Booster 2: Convention Edition (Rare);0
Engineered Plague;Enchantment;B;Seventh Edition (Uncommon)/Urza's Legacy (Uncommon);0
Engulfing Flames;Instant;R;Odyssey (Uncommon);0
Enigma Sphinx (Vanguard);Vanguard;C;0;Vanguard (Special);0
Enigmatic Incarnation;Enchantment;G/U;Theros Beyond Death (Rare);0
